Datetime,Close,High,Low,Open,Volume
,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD
2025-09-27 00:00:00+00:00,104.30494689941406,104.64448547363281,104.21331787109375,104.64448547363281,0
2025-09-27 01:00:00+00:00,103.93295288085938,104.34020233154297,103.8882827758789,104.3175277709961,0
2025-09-27 02:00:00+00:00,103.6989974975586,104.03339385986328,103.6989974975586,103.93196105957031,3972160
2025-09-27 03:00:00+00:00,103.9455795288086,104.09764862060547,103.668212890625,103.69073486328125,0
2025-09-27 04:00:00+00:00,103.9075698852539,104.00984191894531,103.87720489501953,103.94273376464844,0
2025-09-27 05:00:00+00:00,103.90064239501953,103.94717407226562,103.76802825927734,103.90959930419922,15068576
2025-09-27 06:00:00+00:00,103.92264556884766,103.92300415039062,103.75702667236328,103.89949798583984,0
2025-09-27 07:00:00+00:00,103.71549987792969,104.02613067626953,103.69670867919922,103.92286682128906,0
2025-09-27 08:00:00+00:00,103.71710205078125,103.9161376953125,103.660888671875,103.71769714355469,0
2025-09-27 09:00:00+00:00,104.14410400390625,104.14410400390625,103.49872589111328,103.71967315673828,0
2025-09-27 10:00:00+00:00,104.33243560791016,104.50003051757812,104.04790496826172,104.13999938964844,0
2025-09-27 11:00:00+00:00,104.05201721191406,104.3321533203125,104.05201721191406,104.3321533203125,0
2025-09-27 12:00:00+00:00,104.36647033691406,104.42156982421875,104.0458984375,104.05315399169922,0
2025-09-27 13:00:00+00:00,104.37677764892578,104.45317840576172,104.37411499023438,104.40190124511719,0
2025-09-27 14:00:00+00:00,104.68424224853516,104.84805297851562,104.36659240722656,104.36693572998047,0
2025-09-27 15:00:00+00:00,104.88378143310547,104.88378143310547,104.52236938476562,104.67961120605469,13231136
2025-09-27 16:00:00+00:00,104.83988952636719,104.94892883300781,104.83988952636719,104.87967681884766,0
2025-09-27 17:00:00+00:00,104.51583099365234,104.84388732910156,104.2104721069336,104.84388732910156,0
2025-09-27 18:00:00+00:00,104.56568145751953,104.65570831298828,104.4638671875,104.52931213378906,0
2025-09-27 19:00:00+00:00,104.61493682861328,104.61493682861328,104.39402770996094,104.55892944335938,0
2025-09-27 20:00:00+00:00,104.59400177001953,104.70767974853516,104.59117889404297,104.61526489257812,19572704
2025-09-27 21:00:00+00:00,104.77122497558594,104.77587890625,104.59783935546875,104.59783935546875,0
2025-09-27 22:00:00+00:00,104.78006744384766,104.94561767578125,104.73931121826172,104.76695251464844,16836864
2025-09-27 23:00:00+00:00,104.54952239990234,104.80345153808594,104.54952239990234,104.77653503417969,0
2025-09-28 00:00:00+00:00,104.26302337646484,104.56675720214844,104.26302337646484,104.54717254638672,0
2025-09-28 01:00:00+00:00,103.91695404052734,104.26190948486328,103.82457733154297,104.26190948486328,0
2025-09-28 02:00:00+00:00,103.84270477294922,104.07097625732422,103.80899047851562,103.91809844970703,0
2025-09-28 03:00:00+00:00,103.88481140136719,103.9110336303711,103.71624755859375,103.84298706054688,0
2025-09-28 04:00:00+00:00,103.97552490234375,104.03726959228516,103.77996826171875,103.91216278076172,17964224
2025-09-28 05:00:00+00:00,104.03193664550781,104.21461486816406,103.86294555664062,103.98242950439453,0
2025-09-28 06:00:00+00:00,103.90208435058594,104.12416076660156,103.90010070800781,104.02989959716797,22454848
2025-09-28 07:00:00+00:00,104.16622924804688,104.24190521240234,103.88752746582031,103.92089080810547,0
2025-09-28 08:00:00+00:00,103.80390930175781,104.18101501464844,103.65117645263672,104.16534423828125,0
2025-09-28 09:00:00+00:00,103.62487030029297,103.80593872070312,103.51714324951172,103.80345916748047,0
2025-09-28 10:00:00+00:00,103.599853515625,103.6194839477539,103.37286376953125,103.6194839477539,0
2025-09-28 11:00:00+00:00,103.36795043945312,103.6093978881836,103.19817352294922,103.5955810546875,4460448
2025-09-28 12:00:00+00:00,103.2488784790039,103.37149047851562,102.88585662841797,103.35956573486328,8824384
2025-09-28 13:00:00+00:00,104.14433288574219,104.16309356689453,103.21622467041016,103.25122833251953,6296128
2025-09-28 14:00:00+00:00,104.2292709350586,104.46197509765625,104.05377197265625,104.13585662841797,0
2025-09-28 15:00:00+00:00,104.54170227050781,104.54170227050781,104.23117065429688,104.23117065429688,0
2025-09-28 16:00:00+00:00,104.77222442626953,104.87747192382812,104.45513916015625,104.54344177246094,6113632
2025-09-28 17:00:00+00:00,105.08983612060547,105.22340393066406,104.78837585449219,104.78837585449219,3522784
2025-09-28 18:00:00+00:00,105.18802642822266,105.21189880371094,105.0129165649414,105.0885238647461,307168
2025-09-28 19:00:00+00:00,105.52454376220703,105.52454376220703,105.23201751708984,105.23600769042969,1205376
2025-09-28 20:00:00+00:00,105.90454864501953,106.05111694335938,105.5400390625,105.5400390625,8290208
2025-09-28 21:00:00+00:00,106.06950378417969,106.34017181396484,105.91205596923828,105.91205596923828,3359680
2025-09-28 22:00:00+00:00,106.94200134277344,106.9982681274414,106.07674407958984,106.07674407958984,16106560
2025-09-28 23:00:00+00:00,106.8805160522461,107.11713409423828,106.83094787597656,106.93622589111328,10763072
2025-09-29 00:00:00+00:00,106.91322326660156,106.9753646850586,106.63226318359375,106.8531494140625,5492096
2025-09-29 01:00:00+00:00,106.72245788574219,106.91658020019531,106.71634674072266,106.91658020019531,4251872
2025-09-29 02:00:00+00:00,106.80331420898438,107.20545196533203,106.63212585449219,106.72579193115234,8196352
2025-09-29 03:00:00+00:00,106.57762908935547,106.80819702148438,106.55821228027344,106.80819702148438,5268992
2025-09-29 04:00:00+00:00,106.33057403564453,106.58785247802734,106.322509765625,106.57794189453125,3290656
2025-09-29 05:00:00+00:00,106.14056396484375,106.32498168945312,105.93720245361328,106.32498168945312,10058592
2025-09-29 06:00:00+00:00,105.86524963378906,106.18490600585938,105.86524963378906,106.14370727539062,15165600
2025-09-29 07:00:00+00:00,106.07444763183594,106.19410705566406,105.70700073242188,105.802978515625,4885408
2025-09-29 08:00:00+00:00,106.36689758300781,106.41903686523438,105.93257904052734,106.07023620605469,7219136
2025-09-29 09:00:00+00:00,105.95631408691406,106.435791015625,105.93309783935547,106.36236572265625,8067936
2025-09-29 10:00:00+00:00,105.87999725341797,106.08863830566406,105.84716796875,105.96316528320312,0
2025-09-29 11:00:00+00:00,105.78456115722656,106.06050109863281,105.6156997680664,105.81089782714844,1282592
2025-09-29 12:00:00+00:00,105.56648254394531,105.97805786132812,105.54495239257812,105.7837905883789,3613184
2025-09-29 13:00:00+00:00,106.55216979980469,106.57194519042969,105.46703338623047,105.5827407836914,15043168
2025-09-29 14:00:00+00:00,106.77119445800781,107.32637023925781,106.5427017211914,106.5427017211914,51782592
2025-09-29 15:00:00+00:00,106.38453674316406,106.77157592773438,106.3302001953125,106.77157592773438,18670272
2025-09-29 16:00:00+00:00,106.01649475097656,106.74589538574219,106.01649475097656,106.385009765625,79840
2025-09-29 17:00:00+00:00,106.20452880859375,106.21125030517578,105.69808959960938,105.99662017822266,9600480
2025-09-29 18:00:00+00:00,105.87406158447266,106.20574951171875,105.79502868652344,106.20574951171875,865216
2025-09-29 19:00:00+00:00,106.3846206665039,106.41546630859375,105.8721923828125,105.8721923828125,4085600
2025-09-29 20:00:00+00:00,107.16862487792969,107.16862487792969,106.37964630126953,106.38426208496094,2653856
2025-09-29 21:00:00+00:00,107.00242614746094,107.17768096923828,107.00242614746094,107.1699447631836,0
2025-09-29 22:00:00+00:00,107.07820129394531,107.08576965332031,106.86873626708984,106.99951934814453,0
2025-09-29 23:00:00+00:00,106.84273529052734,107.07597351074219,106.74259185791016,107.07597351074219,0
2025-09-30 00:00:00+00:00,106.75389099121094,107.16841125488281,106.66914367675781,106.8424072265625,1505312
2025-09-30 01:00:00+00:00,106.77410888671875,107.0963134765625,106.52935028076172,106.75019073486328,1410560
2025-09-30 02:00:00+00:00,106.42919158935547,106.98851013183594,106.42919158935547,106.82463073730469,0
2025-09-30 03:00:00+00:00,106.44869995117188,106.71163940429688,106.3730239868164,106.43236541748047,538912
2025-09-30 04:00:00+00:00,106.38339233398438,106.4786605834961,106.34698486328125,106.45205688476562,3157312
2025-09-30 05:00:00+00:00,106.39315795898438,106.43793487548828,106.21725463867188,106.38249206542969,0
2025-09-30 06:00:00+00:00,106.32557678222656,106.6312255859375,106.32557678222656,106.38626861572266,0
2025-09-30 07:00:00+00:00,105.82533264160156,106.31365203857422,105.70223236083984,106.31365203857422,0
2025-09-30 08:00:00+00:00,105.72183990478516,105.95783233642578,105.72183990478516,105.83773040771484,0
2025-09-30 09:00:00+00:00,105.49707794189453,105.71113586425781,105.24040985107422,105.71113586425781,4536704
2025-09-30 10:00:00+00:00,105.49443817138672,105.50618743896484,105.331787109375,105.49510192871094,2854240
2025-09-30 11:00:00+00:00,105.4980697631836,105.59884643554688,105.2460708618164,105.48161315917969,453216
2025-09-30 12:00:00+00:00,105.24649810791016,105.49847412109375,105.24649810791016,105.49847412109375,0
2025-09-30 13:00:00+00:00,105.2168960571289,105.69603729248047,105.2168960571289,105.2397232055664,0
2025-09-30 14:00:00+00:00,105.15450286865234,105.22660827636719,104.86775207519531,105.21489715576172,0
2025-09-30 15:00:00+00:00,104.46665954589844,105.17288970947266,104.02799224853516,105.15859985351562,0
2025-09-30 16:00:00+00:00,104.48497772216797,104.64324188232422,104.30194854736328,104.46917724609375,0
2025-09-30 17:00:00+00:00,104.47076416015625,104.78852081298828,104.44171142578125,104.48486328125,0
2025-09-30 18:00:00+00:00,105.21016693115234,105.21016693115234,104.42561340332031,104.47066497802734,12029664
2025-09-30 19:00:00+00:00,106.64393615722656,106.64393615722656,105.21205139160156,105.21205139160156,6520672
2025-09-30 20:00:00+00:00,107.49375915527344,107.55058288574219,106.6817398071289,106.6817398071289,10612224
2025-09-30 21:00:00+00:00,106.90950775146484,107.48983001708984,106.90950775146484,107.48729705810547,8986752
2025-09-30 22:00:00+00:00,106.50069427490234,107.10737609863281,106.50069427490234,106.8964614868164,8393088
2025-09-30 23:00:00+00:00,106.90081024169922,106.99513244628906,106.33804321289062,106.49879455566406,2653152
2025-10-01 00:00:00+00:00,106.46125793457031,106.98345947265625,106.22783660888672,106.89443969726562,0
2025-10-01 01:00:00+00:00,106.95136260986328,106.95136260986328,106.45298767089844,106.46234130859375,0
2025-10-01 02:00:00+00:00,106.07068634033203,107.03878021240234,106.06351470947266,106.96137237548828,1497728
2025-10-01 03:00:00+00:00,105.886474609375,106.29248046875,105.886474609375,106.12773895263672,0
2025-10-01 04:00:00+00:00,106.18367767333984,106.43647766113281,105.8721694946289,105.8721694946289,0
2025-10-01 05:00:00+00:00,106.51209259033203,106.61974334716797,106.18150329589844,106.18150329589844,0
2025-10-01 06:00:00+00:00,105.61471557617188,106.49868774414062,105.61471557617188,106.49868774414062,0
2025-10-01 07:00:00+00:00,105.97486114501953,105.97486114501953,105.55050659179688,105.61174011230469,2939936
2025-10-01 08:00:00+00:00,108.79779815673828,108.79779815673828,105.93110656738281,105.9737777709961,45272832
2025-10-01 09:00:00+00:00,110.5517349243164,110.58898162841797,108.82811737060547,108.82811737060547,54027904
2025-10-01 10:00:00+00:00,109.41517639160156,110.55537414550781,109.41517639160156,110.55537414550781,41778432
2025-10-01 11:00:00+00:00,110.39263153076172,110.65727996826172,109.44290161132812,109.44290161132812,38944448
2025-10-01 12:00:00+00:00,110.67970275878906,110.748779296875,110.14883422851562,110.39341735839844,19264
2025-10-01 13:00:00+00:00,110.87705993652344,111.15805053710938,110.6369400024414,110.68537139892578,19293248
2025-10-01 14:00:00+00:00,111.17054748535156,111.52410125732422,110.86743927001953,110.89044189453125,53234048
2025-10-01 15:00:00+00:00,111.32367706298828,111.68948364257812,111.09609985351562,111.1711196899414,0
2025-10-01 16:00:00+00:00,111.57696533203125,111.83045196533203,111.30083465576172,111.39392852783203,36027008
2025-10-01 17:00:00+00:00,110.6731948852539,111.74309539794922,110.58121490478516,111.59586334228516,0
2025-10-01 18:00:00+00:00,111.3886489868164,111.44264221191406,110.67665100097656,110.67665100097656,20221440
2025-10-01 19:00:00+00:00,112.19309997558594,112.40583038330078,111.32059478759766,111.38091278076172,11529472
2025-10-01 20:00:00+00:00,111.95072937011719,112.20829772949219,111.86422729492188,112.20829772949219,0
2025-10-01 21:00:00+00:00,112.25494384765625,112.25494384765625,111.79187774658203,111.95825958251953,27598656
2025-10-01 22:00:00+00:00,114.79776000976562,114.8194351196289,112.28076171875,112.28076171875,15550848
2025-10-01 23:00:00+00:00,115.10670471191406,115.24463653564453,114.49311065673828,114.83091735839844,45271680
2025-10-02 00:00:00+00:00,118.1513442993164,118.21324157714844,115.12065887451172,115.12065887451172,109301120
2025-10-02 01:00:00+00:00,121.12916564941406,121.12916564941406,118.08525848388672,118.13136291503906,142268736
2025-10-02 02:00:00+00:00,118.12943267822266,121.25907135009766,118.10497283935547,121.12187957763672,85483904
2025-10-02 03:00:00+00:00,118.54972076416016,119.06403350830078,118.0879135131836,118.19369506835938,57150976
2025-10-02 04:00:00+00:00,118.00540924072266,118.53130340576172,117.61245727539062,118.53130340576172,29060992
2025-10-02 05:00:00+00:00,117.88768005371094,118.50355529785156,117.88739776611328,118.02042388916016,45629184
2025-10-02 06:00:00+00:00,118.03317260742188,118.42506408691406,117.8888931274414,117.8888931274414,6450048
2025-10-02 07:00:00+00:00,119.28264617919922,119.58489990234375,118.03199768066406,118.03199768066406,56514944
2025-10-02 08:00:00+00:00,119.15311431884766,119.6461410522461,118.87183380126953,119.3094482421875,0
2025-10-02 09:00:00+00:00,120.05233764648438,120.0864028930664,118.98641967773438,119.15986633300781,0
2025-10-02 10:00:00+00:00,121.91224670410156,122.37920379638672,120.0599365234375,120.0599365234375,53107328
2025-10-02 11:00:00+00:00,120.08241271972656,122.44789123535156,120.08241271972656,121.90055847167969,43865728
2025-10-02 12:00:00+00:00,119.93401336669922,120.15469360351562,119.89662170410156,120.05912780761719,16093312
2025-10-02 13:00:00+00:00,118.74859619140625,119.882080078125,118.48856353759766,119.87960052490234,27657856
2025-10-02 14:00:00+00:00,117.72116088867188,119.00719451904297,117.68467712402344,118.7571792602539,8905344
2025-10-02 15:00:00+00:00,119.06013488769531,119.08638000488281,117.65807342529297,117.70502471923828,23404544
2025-10-02 16:00:00+00:00,119.14205169677734,119.45178985595703,118.60442352294922,119.05265808105469,15923072
2025-10-02 17:00:00+00:00,119.30440521240234,119.30440521240234,118.70589447021484,119.15982818603516,0
2025-10-02 18:00:00+00:00,119.39153289794922,119.5676498413086,119.2761459350586,119.28441619873047,25839360
2025-10-02 19:00:00+00:00,119.58615112304688,119.78585815429688,119.24823760986328,119.38807678222656,3705216
2025-10-02 20:00:00+00:00,119.79097747802734,119.88111114501953,119.45813751220703,119.5988540649414,25347840
2025-10-02 21:00:00+00:00,119.9236068725586,120.0582275390625,119.55182647705078,119.81417083740234,0
2025-10-02 22:00:00+00:00,119.22492980957031,119.96004486083984,119.16462707519531,119.9136734008789,0
2025-10-02 23:00:00+00:00,119.63993835449219,119.63993835449219,119.16587829589844,119.1948013305664,0
2025-10-03 00:00:00+00:00,118.21180725097656,119.6268539428711,118.1999282836914,119.6268539428711,0
2025-10-03 01:00:00+00:00,117.82357025146484,118.40218353271484,117.82357025146484,118.21812438964844,0
2025-10-03 02:00:00+00:00,117.59881591796875,117.9268569946289,117.4670181274414,117.84426879882812,0
2025-10-03 03:00:00+00:00,117.5213394165039,118.19898223876953,117.5213394165039,117.5975570678711,546048
2025-10-03 04:00:00+00:00,117.84554290771484,118.37102508544922,117.44731140136719,117.51407623291016,5043072
2025-10-03 05:00:00+00:00,117.52737426757812,117.85126495361328,117.41976165771484,117.84484100341797,686976
2025-10-03 06:00:00+00:00,117.14796447753906,117.39794158935547,116.99706268310547,117.39794158935547,37039360
